player_id,player_name,team_name,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,yellow_cards,red_cards,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
204,Darko Churlinov,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
204,Darko Churlinov,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
204,Darko Churlinov,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
205,Josh Cullen,Burnley,1,4,90,0,0,0,0,0,23.8,59.4,0.0,8.3,5,4,3,12,1,0.00,0.28,0.28,2.32
205,Josh Cullen,Burnley,2,14,90,1,1,1,0,0,65.8,17.0,21.0,10.4,2,4,1,7,1,0.08,0.19,0.27,0.77
205,Josh Cullen,Burnley,3,2,90,0,0,0,0,0,15.4,3.3,0.0,1.9,7,5,2,14,1,0.00,0.05,0.05,3.63
205,Josh Cullen,Burnley,4,3,62,0,0,1,0,0,16.6,1.5,0.0,1.8,6,0,1,7,1,0.00,0.00,0.00,1.21
205,Josh Cullen,Burnley,5,4,90,0,0,0,0,0,19.0,6.0,0.0,2.5,7,7,0,14,1,0.00,0.04,0.04,1.10
205,Josh Cullen,Burnley,6,4,78,0,0,0,0,0,27.0,13.5,0.0,4.1,10,2,0,12,1,0.00,0.01,0.01,1.25
205,Josh Cullen,Burnley,7,6,90,0,0,0,0,0,21.6,6.7,7.0,3.5,1,11,8,20,1,0.10,0.02,0.12,1.37
205,Josh Cullen,Burnley,8,3,90,0,0,1,0,0,10.4,17.2,0.0,2.8,5,2,0,7,1,0.00,0.02,0.02,2.63
205,Josh Cullen,Burnley,9,2,90,0,0,0,0,0,21.0,3.5,14.0,3.9,4,2,3,9,1,0.05,0.06,0.11,2.52
206,Marcus Edwards,Burnley,1,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
206,Marcus Edwards,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
207,Hannibal Mejbri,Burnley,1,2,62,0,0,0,0,0,0.0,1.7,5.0,0.6,0,1,0,1,1,0.03,0.01,0.04,1.41
207,Hannibal Mejbri,Burnley,2,5,82,0,0,1,0,0,9.2,18.5,4.0,3.2,2,8,3,13,1,0.02,0.12,0.14,0.66
207,Hannibal Mejbri,Burnley,3,2,64,0,0,0,0,0,2.8,6.1,4.0,1.3,1,0,2,3,1,0.11,0.00,0.11,2.38
207,Hannibal Mejbri,Burnley,4,1,27,0,0,0,0,0,0.0,0.3,0.0,0.0,0,1,1,2,0,0.00,0.00,0.00,1.24
207,Hannibal Mejbri,Burnley,5,1,9,0,0,0,0,0,2.0,14.1,0.0,1.6,0,1,0,1,0,0.00,0.08,0.08,0.34
207,Hannibal Mejbri,Burnley,6,1,2,0,0,0,0,0,1.0,0.0,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.62
207,Hannibal Mejbri,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
207,Hannibal Mejbri,Burnley,8,0,7,0,0,0,1,0,5.0,0.0,0.0,0.5,0,0,3,3,0,0.00,0.00,0.00,0.34
207,Hannibal Mejbri,Burnley,9,4,1,0,1,0,0,0,17.2,13.3,0.0,3.1,0,1,0,1,0,0.00,0.28,0.28,0.05
208,Luca Koleosho,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
208,Luca Koleosho,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
209,Josh Laurent,Burnley,1,2,62,0,0,0,0,0,10.6,11.2,20.0,4.2,2,3,1,6,1,0.11,0.13,0.24,1.41
209,Josh Laurent,Burnley,2,1,21,0,0,0,0,0,10.8,0.8,0.0,1.2,3,0,1,4,0,0.00,0.00,0.00,0.16
209,Josh Laurent,Burnley,3,0,14,0,0,0,1,0,2.4,0.1,2.0,0.5,2,2,0,4,0,0.00,0.00,0.00,1.13
209,Josh Laurent,Burnley,4,2,90,0,0,0,0,0,6.2,0.3,1.0,0.8,5,1,0,6,1,0.01,0.00,0.01,2.45
209,Josh Laurent,Burnley,5,2,90,0,0,0,0,0,13.4,5.9,2.0,2.1,3,2,0,5,1,0.00,0.01,0.01,1.10
209,Josh Laurent,Burnley,6,2,90,0,0,0,0,0,4.0,0.7,5.0,1.0,2,4,0,6,1,0.04,0.00,0.04,2.03
209,Josh Laurent,Burnley,7,2,81,0,0,0,0,0,5.2,2.3,2.0,1.0,6,3,0,9,1,0.00,0.00,0.00,1.14
209,Josh Laurent,Burnley,8,1,13,0,0,0,0,0,2.0,0.0,0.0,0.2,2,0,0,2,0,0.00,0.00,0.00,1.22
209,Josh Laurent,Burnley,9,1,21,0,0,0,0,0,5.6,0.4,0.0,0.6,1,0,2,3,0,0.00,0.00,0.00,0.34
210,Loum Tchaouna,Burnley,1,1,16,0,0,0,0,0,3.2,0.8,0.0,0.4,0,1,1,2,0,0.00,0.01,0.01,0.23
210,Loum Tchaouna,Burnley,2,1,7,0,0,0,0,0,0.4,4.6,3.0,0.8,0,2,0,2,0,0.08,0.03,0.11,0.11
210,Loum Tchaouna,Burnley,3,3,25,0,1,0,1,0,4.2,1.3,17.0,2.3,0,0,1,1,0,0.13,0.00,0.13,1.25
210,Loum Tchaouna,Burnley,4,3,62,0,0,1,0,0,3.8,10.7,0.0,1.5,1,2,0,3,1,0.00,0.01,0.01,1.21
210,Loum Tchaouna,Burnley,5,2,80,0,0,0,0,0,1.6,8.8,8.0,1.8,2,0,1,3,1,0.08,0.10,0.18,0.76
210,Loum Tchaouna,Burnley,6,2,61,0,0,0,0,0,5.4,1.2,5.0,1.2,1,1,2,4,1,0.03,0.00,0.03,1.08
210,Loum Tchaouna,Burnley,7,1,58,0,0,0,0,0,0.0,2.4,0.0,0.2,0,3,0,3,1,0.00,0.01,0.01,0.99
210,Loum Tchaouna,Burnley,8,6,32,1,0,0,0,0,36.2,0.3,7.0,4.4,3,0,0,3,0,0.03,0.00,0.03,2.04
210,Loum Tchaouna,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
211,Aaron Ramsey,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
212,Oluwaseun Adewumi,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
213,Jaydon Banel,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
214,Mike Trésor Ndayishimiye,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
215,Zian Flemming,Burnley,1,1,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.23
215,Zian Flemming,Burnley,2,1,4,0,0,0,0,0,2.2,10.0,2.0,1.4,0,0,0,0,0,0.00,0.00,0.00,0.11
215,Zian Flemming,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
215,Zian Flemming,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
215,Zian Flemming,Burnley,5,1,4,0,0,0,0,0,0.0,0.1,5.0,0.5,0,1,0,1,0,0.11,0.00,0.11,0.06
215,Zian Flemming,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
215,Zian Flemming,Burnley,7,1,8,0,0,0,0,0,0.0,0.0,2.0,0.1,0,0,0,0,0,0.01,0.00,0.01,0.24
215,Zian Flemming,Burnley,8,2,76,0,0,1,0,0,9.4,0.5,0.0,1.0,5,0,1,6,1,0.00,0.00,0.00,1.40
215,Zian Flemming,Burnley,9,13,90,2,0,0,0,0,78.8,12.0,65.0,15.6,2,2,1,5,1,0.71,0.02,0.73,2.52
216,Zeki Amdouni,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
216,Zeki Amdouni,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
217,Lyle Foster,Burnley,1,2,73,0,0,0,0,0,4.8,22.7,10.0,3.8,2,1,0,3,1,0.22,0.04,0.26,2.09
217,Lyle Foster,Burnley,2,2,85,0,0,1,0,0,1.8,3.6,4.0,0.9,0,3,2,5,1,0.00,0.01,0.01,0.66
217,Lyle Foster,Burnley,3,6,90,1,0,0,1,0,39.2,3.3,25.0,6.8,1,4,1,6,1,0.51,0.00,0.51,3.63
217,Lyle Foster,Burnley,4,2,85,0,0,1,0,0,8.2,1.3,2.0,1.2,4,3,2,9,1,0.00,0.00,0.00,1.45
217,Lyle Foster,Burnley,5,6,85,0,1,0,0,0,26.6,22.7,9.0,5.8,2,3,0,5,1,0.02,0.03,0.05,1.04
217,Lyle Foster,Burnley,6,2,79,0,0,0,0,0,1.6,11.6,13.0,2.6,2,1,0,3,1,0.18,0.03,0.21,1.25
217,Lyle Foster,Burnley,7,1,68,0,0,0,1,0,0.0,1.3,4.0,0.1,0,0,0,0,1,0.00,0.02,0.02,1.12
217,Lyle Foster,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
217,Lyle Foster,Burnley,9,7,13,1,0,0,0,0,35.0,10.0,17.0,6.2,0,0,0,0,0,0.37,0.00,0.37,0.24
218,Ashley Barnes,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
218,Ashley Barnes,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
218,Ashley Barnes,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
218,Ashley Barnes,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
218,Ashley Barnes,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
218,Ashley Barnes,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
218,Ashley Barnes,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
218,Ashley Barnes,Burnley,8,1,7,0,0,0,0,0,0.2,0.3,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.34
218,Ashley Barnes,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
219,Michael Obafemi,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
470,Martin Dúbravka,Burnley,1,2,90,0,0,0,0,0,25.6,0.0,0.0,2.6,0,6,0,0,1,0.00,0.00,0.00,2.32
470,Martin Dúbravka,Burnley,2,6,90,0,0,1,0,0,10.8,0.0,0.0,1.1,2,11,0,0,1,0.00,0.00,0.00,0.77
470,Martin Dúbravka,Burnley,3,2,90,0,0,0,0,0,35.4,0.0,0.0,3.5,2,7,0,0,1,0.00,0.00,0.00,3.63
470,Martin Dúbravka,Burnley,4,3,90,0,0,0,0,0,21.2,0.0,0.0,2.1,4,11,0,0,1,0.00,0.00,0.00,2.45
470,Martin Dúbravka,Burnley,5,4,90,0,0,0,0,0,49.6,0.0,0.0,5.0,1,11,0,0,1,0.00,0.00,0.00,1.10
470,Martin Dúbravka,Burnley,6,1,90,0,0,0,0,0,40.8,0.0,0.0,4.1,2,5,0,0,1,0.00,0.00,0.00,2.03
470,Martin Dúbravka,Burnley,7,2,90,0,0,0,0,0,34.6,0.0,0.0,3.5,0,4,0,0,1,0.00,0.00,0.00,1.37
470,Martin Dúbravka,Burnley,8,9,90,0,0,1,0,0,32.6,0.0,0.0,3.3,3,7,0,0,1,0.00,0.00,0.00,2.63
470,Martin Dúbravka,Burnley,9,2,90,0,0,0,0,0,40.0,0.0,0.0,4.0,1,12,0,0,1,0.00,0.00,0.00,2.52
676,Lesley Ugochukwu,Burnley,1,1,27,0,0,0,0,0,0.0,0.3,3.0,0.1,0,1,0,1,0,0.05,0.00,0.05,0.91
676,Lesley Ugochukwu,Burnley,2,3,68,0,0,1,0,0,7.8,16.7,3.0,2.8,1,1,2,4,1,0.02,0.02,0.04,0.61
676,Lesley Ugochukwu,Burnley,3,2,75,0,0,0,0,0,8.6,1.7,2.0,1.2,2,4,4,10,1,0.00,0.00,0.00,2.50
676,Lesley Ugochukwu,Burnley,4,-1,83,0,0,0,0,1,7.4,0.1,0.0,0.8,4,2,3,9,1,0.00,0.00,0.00,1.45
676,Lesley Ugochukwu,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
676,Lesley Ugochukwu,Burnley,6,1,11,0,0,0,0,0,0.4,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.78
676,Lesley Ugochukwu,Burnley,7,7,21,1,0,0,0,0,38.2,1.9,21.0,6.1,0,0,3,3,0,0.23,0.00,0.23,0.26
676,Lesley Ugochukwu,Burnley,8,10,82,1,0,1,0,0,43.2,2.2,17.0,6.2,5,1,0,6,1,0.38,0.02,0.40,2.29
676,Lesley Ugochukwu,Burnley,9,2,90,0,0,0,0,0,18.4,1.9,7.0,2.7,3,4,4,11,1,0.11,0.02,0.13,2.47
680,Armando Broja,Burnley,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
680,Armando Broja,Burnley,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
680,Armando Broja,Burnley,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
680,Armando Broja,Burnley,4,1,1,0,0,0,0,0,2.0,0.1,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.94
680,Armando Broja,Burnley,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
680,Armando Broja,Burnley,6,1,10,0,0,0,0,0,0.0,0.5,2.0,0.3,0,0,0,0,0,0.00,0.00,0.00,0.78
680,Armando Broja,Burnley,7,1,31,0,0,0,0,0,4.2,0.3,0.0,0.5,0,0,2,2,0,0.00,0.00,0.00,0.39
680,Armando Broja,Burnley,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
680,Armando Broja,Burnley,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
722,Florentino Ibrain Morris Luís,Burnley,4,1,27,0,0,0,0,0,13.0,0.2,0.0,1.3,2,2,3,7,0,0.00,0.00,0.00,1.24
722,Florentino Ibrain Morris Luís,Burnley,5,3,90,0,0,0,1,0,25.6,23.5,0.0,4.9,7,7,4,18,1,0.00,0.01,0.01,1.10
722,Florentino Ibrain Morris Luís,Burnley,6,4,90,0,0,0,0,0,17.0,1.7,0.0,1.9,3,3,6,12,1,0.00,0.01,0.01,2.03
722,Florentino Ibrain Morris Luís,Burnley,7,4,90,0,0,0,0,0,20.2,12.6,0.0,3.3,3,4,5,12,1,0.00,0.02,0.02,1.37
722,Florentino Ibrain Morris Luís,Burnley,8,8,90,0,1,1,0,0,37.8,13.7,1.0,5.3,8,5,3,16,1,0.02,0.00,0.02,2.63
722,Florentino Ibrain Morris Luís,Burnley,9,2,90,0,0,0,0,0,4.4,12.7,4.0,2.1,2,1,1,4,1,0.03,0.04,0.07,2.47
66,Norberto Murara Neto,Bournemouth,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
66,Norberto Murara Neto,Bournemouth,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
67,Đorđe Petrović,Bournemouth,1,2,90,0,0,0,0,0,47.8,0.0,0.0,4.8,4,8,0,0,1,0.00,0.00,0.00,2.21
67,Đorđe Petrović,Bournemouth,2,6,90,0,0,1,0,0,11.4,0.0,0.0,1.1,2,5,0,0,1,0.00,0.00,0.00,0.46
67,Đorđe Petrović,Bournemouth,3,5,90,0,0,1,1,0,11.2,0.0,0.0,1.1,2,10,0,0,1,0.00,0.00,0.00,0.19
67,Đorđe Petrović,Bournemouth,4,2,90,0,0,0,0,0,8.6,0.0,0.0,0.9,1,5,0,0,1,0.00,0.00,0.00,0.62
